frame,rods,integrate_ms,sleep_ms,broadphase_ms,warmstart_ms,buildIslands_ms,solve_ms,floorSolve_ms,posCorrect_ms,pbcWrap_ms,render_ms,contacts,islands
9740,100,0.049669,0.012958,57.089,0.001127,0.056122,0.001041,0,0.001625,0.397164,0.144667,0,0
9741,100,0.052914,0.012626,56.9986,0.001166,0.057331,0.000958,0,0.00158,0.396793,0.15,0,0
9742,100,0.051835,0.012706,56.5291,0.001211,0.057546,0.001208,0,0.001543,0.394252,0.148459,0,0
9743,100,0.051958,0.01271,57.0044,0.001171,0.057961,0.000875,0,0.001457,0.397085,0.14775,0,0
9744,100,0.053081,0.012494,56.4826,0.001207,0.055667,0.001168,0,0.001333,0.392166,0.145917,0,0
9745,100,0.054,0.012912,57.1534,0.001168,0.057628,0.000835,0,0.001458,0.396874,0.151167,0,0
9746,100,0.054079,0.012789,56.3688,0.001544,0.056963,0.000877,0,0.001585,0.392128,0.144458,0,0
9747,100,0.047502,0.012126,54.087,0.001294,0.054292,0.000833,0,0.001497,0.377296,0.140417,0,0
9748,100,0.047835,0.012087,54.6733,0.001211,0.054249,0.000834,0,0.0015,0.37962,0.148833,0,0
9749,100,0.048752,0.012625,58.6532,0.001331,0.058163,0.001123,0,0.001419,0.396291,0.157125,0,0
9750,100,0.052629,0.013123,59.5314,0.001792,0.064206,0.000957,0,0.0015,0.399167,0.187167,0,0
9751,100,0.04892,0.012915,57.0804,0.001339,0.059083,0.000998,0,0.001415,0.396462,0.161125,0,0
9752,100,0.050417,0.012373,56.9072,0.001375,0.058128,0.001085,0,0.001375,0.396207,0.171,0,0
9753,100,0.04554,0.012955,57.2149,0.001211,0.05779,0.001121,0,0.001418,0.397501,0.155416,0,0
9754,100,0.045544,0.012541,56.7071,0.001085,0.056999,0.001085,0,0.001333,0.393081,0.152542,0,0
9755,100,0.044916,0.012417,56.7079,0.001212,0.055876,0.001038,0,0.00146,0.389544,0.153458,0,0
9756,100,0.049375,0.012624,57.3001,0.00125,0.057294,0.000794,0,0.001501,0.397457,0.1605,0,0
9757,100,0.049037,0.012085,54.0197,0.001127,0.055294,0.000874,0,0.001421,0.376333,0.142292,0,0
9758,100,0.049083,0.0125,55.7175,0.001253,0.056421,0.000961,0,0.001251,0.388168,0.1505,0,0
9759,100,0.049087,0.012878,59.3254,0.001247,0.05754,0.000875,0,0.001288,0.39246,0.177917,0,0
9760,100,0.059667,0.013214,57.3253,0.001917,0.071003,0.001081,0,0.01725,0.399334,0.179334,0,0
9761,100,0.055165,0.012834,57.1231,0.001297,0.06404,0.001038,0,0.001494,0.398289,0.178625,0,0
9762,100,0.051584,0.012624,56.9939,0.00121,0.058998,0.000916,0,0.00146,0.396664,0.162875,0,0
9763,100,0.055915,0.012829,56.9353,0.001248,0.058416,0.000916,0,0.001459,0.397335,0.171625,0,0
9764,100,0.065048,0.013208,60.9853,0.001585,0.071623,0.001334,0,0.001706,0.399208,0.197375,0,0
9765,100,0.057042,0.013122,57.3072,0.001709,0.066461,0.000912,0,0.001296,0.398749,0.185375,0,0
9766,100,0.055081,0.013003,57.4057,0.001459,0.06662,0.000836,0,0.001207,0.399162,0.201875,0,0
9767,100,0.052588,0.012756,57.2818,0.001546,0.061495,0.000871,0,0.001416,0.39758,0.174625,0,0
9768,100,0.051749,0.012129,54.557,0.001207,0.059874,0.001045,0,0.001459,0.380336,0.177416,0,0
9769,100,0.050711,0.012961,57.0069,0.001212,0.059246,0.001163,0,0.001455,0.396706,0.170208,0,0
9770,100,0.048042,0.012542,57.8185,0.001503,0.057335,0.000875,0,0.001506,0.392212,0.160417,0,0
9771,100,0.05079,0.012626,56.9924,0.000999,0.058001,0.001128,0,0.001294,0.397334,0.152667,0,0
9772,100,0.049375,0.012912,56.361,0.001209,0.057208,0.001045,0,0.001545,0.392246,0.158834,0,0
9773,100,0.051914,0.012706,56.5092,0.001126,0.057044,0.001083,0,0.001499,0.394582,0.159583,0,0
9774,100,0.050544,0.012836,56.9854,0.001124,0.056996,0.000918,0,0.001374,0.397287,0.1545,0,0
9775,100,0.048917,0.012625,56.36,0.001207,0.057332,0.001126,0,0.001334,0.392584,0.172625,0,0
9776,100,0.050833,0.012957,57.1526,0.001162,0.057456,0.00121,0,0.001291,0.396924,0.151583,0,0
9777,100,0.052753,0.012673,57.2243,0.001623,0.056791,0.000708,0,0.001542,0.396459,0.156458,0,0
9778,100,0.052918,0.012334,55.229,0.001376,0.058083,0.001,0,0.001336,0.381126,0.158958,0,0
9779,100,0.049087,0.012671,57.0772,0.001249,0.057666,0.000999,0,0.001336,0.396376,0.157416,0,0
9780,100,0.047464,0.012833,57.1362,0.00129,0.058583,0.001037,0,0.001458,0.39675,0.150875,0,0
9781,100,0.049293,0.012334,56.218,0.001249,0.056376,0.000874,0,0.00146,0.391795,0.152084,0,0
9782,100,0.051042,0.012418,56.3478,0.001248,0.05638,0.001043,0,0.001542,0.3925,0.147917,0,0
9783,100,0.048333,0.01254,56.4902,0.001129,0.057252,0.001083,0,0.001459,0.391251,0.152167,0,0
9784,100,0.049627,0.012874,57.0168,0.001122,0.057707,0.001047,0,0.001542,0.397411,0.145167,0,0
9785,100,0.049247,0.012456,56.3583,0.001209,0.056,0.001126,0,0.001416,0.392373,0.151042,0,0
9786,100,0.046962,0.012585,57.2319,0.001168,0.057958,0.000956,0,0.001455,0.396581,0.150292,0,0
9787,100,0.045203,0.01258,56.4737,0.001207,0.057208,0.001,0,0.001547,0.392458,0.145584,0,0
9788,100,0.042166,0.011999,54.6555,0.001211,0.054173,0.001165,0,0.001249,0.378918,0.140125,0,0
9789,100,0.043125,0.012415,55.2737,0.001123,0.056587,0.000917,0,0.001415,0.385459,0.143625,0,0
9790,100,0.043126,0.012541,56.537,0.001295,0.056499,0.001044,0,0.001542,0.392621,0.148208,0,0
9791,100,0.043293,0.012413,57.758,0.001043,0.05692,0.001044,0,0.001295,0.391915,0.146959,0,0
9792,100,0.047544,0.01275,56.4552,0.001043,0.056502,0.001166,0,0.001293,0.39204,0.148584,0,0
9793,100,0.051667,0.012665,60.0771,0.001164,0.056995,0.000959,0,0.001539,0.395877,0.14625,0,0
9794,100,0.051167,0.012458,57.0665,0.001333,0.057377,0.001043,0,0.001667,0.391624,0.143917,0,0
9795,100,0.05462,0.012747,57.1918,0.001168,0.05796,0.001212,0,0.001543,0.396627,0.148334,0,0
9796,100,0.052461,0.01246,56.5611,0.001245,0.057792,0.001419,0,0.001374,0.392043,0.14775,0,0
9797,100,0.051215,0.01267,57.1224,0.001289,0.058911,0.000913,0,0.001418,0.397206,0.146333,0,0
9798,100,0.049538,0.012293,54.3907,0.001166,0.055833,0.000955,0,0.001418,0.378208,0.141208,0,0
9799,100,0.04654,0.012123,54.3623,0.001415,0.054252,0.00108,0,0.001541,0.378582,0.1465,0,0
9800,100,0.048709,0.012588,56.3673,0.001168,0.055959,0.001081,0,0.001545,0.392415,0.149875,0,0
9801,100,0.049206,0.012371,56.3242,0.001457,0.056914,0.000955,0,0.001332,0.391585,0.149333,0,0
9802,100,0.050582,0.012581,57.1507,0.001252,0.057996,0.001042,0,0.001542,0.39371,0.14375,0,0
9803,100,0.052374,0.012872,57.3594,0.001122,0.057543,0.001332,0,0.001373,0.396334,0.146458,0,0
9804,100,0.053038,0.012456,56.8398,0.001378,0.056918,0.000917,0,0.001506,0.392171,0.150667,0,0
9805,100,0.04713,0.012248,56.9416,0.001039,0.056707,0.000835,0,0.001374,0.390911,0.139458,0,0
9806,100,0.045836,0.012457,55.9138,0.001293,0.057042,0.001164,0,0.001249,0.390331,0.139166,0,0
9807,100,0.046667,0.01275,57.3349,0.001039,0.055875,0.001123,0,0.001331,0.393122,0.146167,0,0
9808,100,0.043745,0.012124,54.7548,0.001083,0.055497,0.001,0,0.001499,0.38146,0.144375,0,0
9809,100,0.050876,0.012586,60.0282,0.00133,0.059624,0.00092,0,0.001627,0.391162,0.18875,0,0
9810,100,0.06296,0.013044,63.1223,0.001958,0.075083,0.001044,0,0.00146,0.412295,0.192708,0,0
9811,100,0.068877,0.01346,69.3713,0.001585,0.076463,0.001087,0,0.001753,0.406001,0.189917,0,0
9812,100,0.053378,0.013207,58.1364,0.001956,0.066247,0.001043,0,0.001333,0.398001,0.1905,0,0
9813,100,0.047001,0.012669,56.96,0.001332,0.061542,0.001123,0,0.001583,0.397457,0.172625,0,0
9814,100,0.044376,0.012794,56.9159,0.00138,0.057959,0.001041,0,0.001583,0.397208,0.162167,0,0
9815,100,0.045124,0.012707,57.2158,0.001208,0.056962,0.000833,0,0.00129,0.397002,0.164666,0,0
9816,100,0.044421,0.0125,56.7046,0.00117,0.057253,0.000999,0,0.001503,0.393294,0.157083,0,0
9817,100,0.047083,0.012539,56.6099,0.001208,0.059042,0.000878,0,0.001375,0.391998,0.173708,0,0
9818,100,0.04554,0.012413,56.4838,0.001084,0.055751,0.000998,0,0.001623,0.392459,0.169167,0,0
9819,100,0.045708,0.012164,55.2951,0.00096,0.055833,0.001166,0,0.001454,0.385625,0.149,0,0
9820,100,0.043211,0.012082,54.0622,0.001043,0.055419,0.001168,0,0.001505,0.377251,0.143833,0,0
9821,100,0.04379,0.01233,56.3255,0.001165,0.056578,0.000668,0,0.001416,0.392042,0.144625,0,0
9822,100,0.045085,0.01288,57.057,0.00137,0.057285,0.000998,0,0.001414,0.394667,0.141625,0,0
9823,100,0.044417,0.012794,57.0816,0.001292,0.056455,0.000998,0,0.001461,0.396834,0.165792,0,0
9824,100,0.043038,0.012288,55.1714,0.001167,0.055084,0.000919,0,0.001374,0.383542,0.146709,0,0
9825,100,0.044046,0.012586,56.4302,0.001289,0.055998,0.001083,0,0.001545,0.392872,0.148042,0,0
9826,100,0.043753,0.012707,56.0212,0.001291,0.057126,0.00121,0,0.001587,0.389251,0.15275,0,0
9827,100,0.047162,0.012618,56.5321,0.001244,0.056456,0.00096,0,0.001332,0.392375,0.15,0,0
9828,100,0.044585,0.012336,56.4628,0.001001,0.055458,0.000918,0,0.001501,0.387833,0.149625,0,0
9829,100,0.044417,0.012037,55.4422,0.001085,0.05346,0.001045,0,0.001168,0.386166,0.141459,0,0
9830,100,0.043378,0.012001,54.2411,0.001165,0.054623,0.000957,0,0.001164,0.377042,0.138875,0,0
9831,100,0.041999,0.012253,54.3339,0.001207,0.053917,0.001003,0,0.001546,0.378627,0.144667,0,0
9832,100,0.043005,0.012421,55.8816,0.000875,0.056167,0.00104,0,0.001461,0.389214,0.13925,0,0
9833,100,0.045374,0.012373,56.3753,0.001043,0.056125,0.001041,0,0.001172,0.39371,0.14475,0,0
9834,100,0.045504,0.012624,56.7476,0.001084,0.05638,0.001167,0,0.001336,0.394498,0.148417,0,0
9835,100,0.045213,0.012464,55.975,0.001292,0.055375,0.001377,0,0.001415,0.389288,0.156125,0,0
9836,100,0.047835,0.012707,56.4791,0.000958,0.056251,0.00121,0,0.001329,0.389204,0.149833,0,0
9837,100,0.047212,0.012416,55.9645,0.001294,0.055626,0.001045,0,0.001246,0.387831,0.153667,0,0
9838,100,0.044916,0.013042,56.5193,0.001168,0.057291,0.000916,0,0.001415,0.394663,0.148834,0,0
9839,100,0.044255,0.012339,54.8575,0.001086,0.055869,0.000998,0,0.00158,0.382916,0.140959,0,0
9840,100,0.043501,0.012457,55.819,0.001207,0.056792,0.000962,0,0.001377,0.388462,0.147,0,0
9841,100,0.044421,0.012753,56.3838,0.00133,0.056499,0.000997,0,0.001539,0.39137,0.143042,0,0
9842,100,0.043543,0.012542,55.9782,0.00125,0.055334,0.000918,0,0.001418,0.388958,0.151375,0,0
9843,100,0.044541,0.012374,56.7558,0.012957,0.055872,0.000873,0,0.001417,0.394917,0.145834,0,0
9844,100,0.044963,0.012541,56.4468,0.001204,0.056375,0.000833,0,0.001377,0.393998,0.148959,0,0
9845,100,0.044876,0.012501,56.2289,0.001168,0.055504,0.000959,0,0.001332,0.391163,0.144333,0,0
9846,100,0.043794,0.012545,56.2718,0.001413,0.056252,0.001084,0,0.001455,0.388369,0.149875,0,0
9847,100,0.044416,0.012749,59.3528,0.001041,0.055709,0.000873,0,0.001337,0.396374,0.137459,0,0
9848,100,0.044456,0.012622,56.368,0.001123,0.056206,0.001082,0,0.001462,0.392289,0.145458,0,0
9849,100,0.044668,0.012249,54.988,0.000958,0.054877,0.000919,0,0.001543,0.38204,0.142833,0,0
9850,100,0.044713,0.012633,55.7627,0.001286,0.056584,0.000834,0,0.001374,0.389122,0.144917,0,0
9851,100,0.043628,0.012208,56.8219,0.000998,0.055667,0.000918,0,0.001374,0.388288,0.147166,0,0
9852,100,0.044496,0.012538,56.1146,0.001166,0.055331,0.000912,0,0.001294,0.390375,0.13875,0,0
9853,100,0.048335,0.012379,56.234,0.001168,0.056544,0.001001,0,0.001335,0.391753,0.142334,0,0
9854,100,0.045959,0.01225,55.8484,0.001123,0.057165,0.001165,0,0.001413,0.389209,0.1595,0,0
9855,100,0.049498,0.012417,57.1601,0.001289,0.057166,0.00108,0,0.001417,0.398086,0.149167,0,0
9856,100,0.047208,0.01254,56.4929,0.00092,0.056003,0.001084,0,0.001337,0.393124,0.151667,0,0
9857,100,0.049999,0.012878,57.0389,0.001168,0.056622,0.000956,0,0.001419,0.397288,0.149416,0,0
9858,100,0.04846,0.012585,56.1771,0.001002,0.0555,0.001038,0,0.001624,0.390751,0.142875,0,0
9859,100,0.046,0.012456,55.3982,0.001002,0.057835,0.000918,0,0.00138,0.386793,0.150917,0,0
9860,100,0.045581,0.012581,56.2513,0.001172,0.056792,0.000871,0,0.001539,0.387416,0.155875,0,0
9861,100,0.044623,0.0125,56.9186,0.001252,0.056415,0.001043,0,0.001539,0.392665,0.149,0,0
9862,100,0.04429,0.012583,56.171,0.001164,0.056251,0.001125,0,0.001294,0.391879,0.1475,0,0
9863,100,0.044336,0.012578,56.1079,0.00096,0.056541,0.000835,0,0.001417,0.38883,0.142542,0,0
9864,100,0.044252,0.012585,55.7417,0.001208,0.056045,0.001043,0,0.001416,0.388751,0.158583,0,0
9865,100,0.045539,0.012585,56.4689,0.001334,0.056168,0.001081,0,0.001545,0.392628,0.146416,0,0
9866,100,0.045583,0.012498,56.1435,0.001253,0.056002,0.001002,0,0.001503,0.390129,0.141042,0,0
9867,100,0.049125,0.012624,57.9164,0.001421,0.060914,0.000958,0,0.001456,0.391836,0.17475,0,0
9868,100,0.047664,0.012662,58.3349,0.001459,0.055959,0.000875,0,0.00133,0.39379,0.168125,0,0
9869,100,0.044457,0.012291,54.7686,0.001045,0.05663,0.000916,0,0.001504,0.381629,0.148916,0,0
9870,100,0.04375,0.012583,57.8053,0.001334,0.056374,0.000915,0,0.001629,0.391127,0.152916,0,0
9871,100,0.043415,0.012458,56.017,0.000918,0.056665,0.001,0,0.001248,0.388872,0.138667,0,0
9872,100,0.043292,0.012669,55.8409,0.001126,0.056252,0.001082,0,0.001589,0.388664,0.149125,0,0
9873,100,0.042917,0.012542,56.4032,0.001081,0.055746,0.00108,0,0.001454,0.38821,0.146,0,0
9874,100,0.044622,0.012412,56.3504,0.000919,0.055627,0.00092,0,0.001338,0.391665,0.143916,0,0
9875,100,0.044542,0.012418,55.9258,0.001289,0.055794,0.000876,0,0.001419,0.389711,0.14875,0,0
9876,100,0.044498,0.012413,56.5787,0.00129,0.056625,0.001166,0,0.001372,0.391959,0.146667,0,0
9877,100,0.046164,0.012671,56.5556,0.00108,0.056374,0.000875,0,0.00158,0.391874,0.146792,0,0
9878,100,0.045666,0.012454,55.8953,0.001249,0.056082,0.001003,0,0.001497,0.387998,0.152292,0,0
9879,100,0.045458,0.012415,55.1875,0.001167,0.054665,0.000874,0,0.001284,0.384204,0.153584,0,0
9880,100,0.0425,0.011873,54.5404,0.001461,0.054544,0.000959,0,0.001377,0.376875,0.144209,0,0
9881,100,0.042917,0.012254,54.668,0.001166,0.053459,0.000791,0,0.0015,0.396581,0.137083,0,0
9882,100,0.04575,0.012462,57.0715,0.001375,0.055374,0.001,0,0.001458,0.387711,0.156625,0,0
9883,100,0.049709,0.012543,57.7518,0.001454,0.06171,0.00113,0,0.00142,0.390876,0.167583,0,0
9884,100,0.042997,0.012045,53.8589,0.001045,0.054001,0.001207,0,0.001498,0.374498,0.162084,0,0
9885,100,0.044748,0.01258,55.8426,0.001085,0.055292,0.000956,0,0.001377,0.395419,0.15425,0,0
9886,100,0.044373,0.0125,56.2695,0.001208,0.055335,0.000829,0,0.001498,0.388961,0.153666,0,0
9887,100,0.04475,0.012536,55.976,0.001246,0.056123,0.000998,0,0.001334,0.388749,0.142916,0,0
9888,100,0.044667,0.012501,56.5554,0.001205,0.056919,0.000877,0,0.001423,0.392127,0.148375,0,0
9889,100,0.043957,0.01225,54.7931,0.000955,0.054246,0.001001,0,0.001291,0.383206,0.145333,0,0
9890,100,0.043293,0.012129,54.3991,0.000999,0.054883,0.000961,0,0.001459,0.377251,0.142458,0,0
9891,100,0.044543,0.012206,55.8956,0.001083,0.055913,0.001164,0,0.001579,0.387335,0.148125,0,0
9892,100,0.045791,0.012372,56.3268,0.001209,0.056045,0.000919,0,0.001458,0.391835,0.145458,0,0
9893,100,0.046665,0.012337,56.0042,0.001129,0.056126,0.000749,0,0.001501,0.3965,0.143167,0,0
9894,100,0.046081,0.012331,56.3275,0.001205,0.057083,0.001081,0,0.001583,0.390878,0.147875,0,0
9895,100,0.047001,0.012584,56.0181,0.001748,0.056082,0.000916,0,0.001501,0.388755,0.146833,0,0
9896,100,0.046334,0.012373,56.7102,0.001289,0.055499,0.001081,0,0.001501,0.39217,0.15075,0,0
9897,100,0.045125,0.012292,56.0445,0.001085,0.056085,0.001168,0,0.001338,0.388044,0.148125,0,0
9898,100,0.046836,0.012462,58.2237,0.001501,0.056538,0.000918,0,0.001499,0.393372,0.1515,0,0
9899,100,0.043169,0.012504,54.472,0.000835,0.055166,0.001168,0,0.001499,0.389205,0.144916,0,0
9900,100,0.046249,0.012166,54.2682,0.001464,0.05804,0.001004,0,0.001537,0.37783,0.161833,0,0
9901,100,0.051293,0.012583,54.6005,0.001253,0.062915,0.001087,0,0.00146,0.379458,0.167,0,0
9902,100,0.046378,0.012166,55.3342,0.001416,0.057551,0.001211,0,0.001379,0.386916,0.159125,0,0
9903,100,0.044294,0.012626,55.9383,0.001085,0.056627,0.001003,0,0.001457,0.388749,0.152042,0,0
9904,100,0.044414,0.012456,56.3351,0.001209,0.056701,0.000999,0,0.001541,0.392457,0.1505,0,0
9905,100,0.04304,0.012333,54.8466,0.001254,0.054627,0.000873,0,0.001418,0.383,0.151917,0,0
9906,100,0.045044,0.012253,55.4235,0.001125,0.05554,0.000998,0,0.001416,0.385955,0.146042,0,0
9907,100,0.048588,0.012502,56.0497,0.001585,0.056375,0.001166,0,0.001459,0.388833,0.149208,0,0
9908,100,0.044876,0.012336,55.2025,0.001376,0.056209,0.000999,0,0.001502,0.385335,0.156625,0,0
9909,100,0.044289,0.012498,55.4256,0.001247,0.055251,0.001083,0,0.001624,0.385958,0.143125,0,0
9910,100,0.042794,0.012292,54.1327,0.001254,0.05529,0.001001,0,0.001209,0.377622,0.140708,0,0
9911,100,0.043625,0.012291,55.4507,0.001376,0.05521,0.000874,0,0.001418,0.386625,0.147709,0,0
9912,100,0.045037,0.012622,56.5929,0.001163,0.056039,0.000957,0,0.001373,0.393833,0.146709,0,0
9913,100,0.045957,0.012582,55.6931,0.001251,0.05571,0.001122,0,0.001461,0.388248,0.144875,0,0
9914,100,0.050707,0.012666,58.102,0.001249,0.062371,0.000838,0,0.001745,0.394079,0.180958,0,0
9915,100,0.054585,0.013208,57.5821,0.001581,0.066795,0.001001,0,0.001673,0.398585,0.179458,0,0
9916,100,0.045329,0.012538,56.4325,0.000918,0.057918,0.00096,0,0.00142,0.393294,0.175584,0,0
9917,100,0.045835,0.012209,55.4344,0.001163,0.057206,0.001082,0,0.001332,0.387791,0.16975,0,0
9918,100,0.04454,0.012288,55.6441,0.00133,0.056626,0.001171,0,0.001251,0.388965,0.154916,0,0
9919,100,0.044336,0.012414,55.8542,0.001291,0.061753,0.001211,0,0.00146,0.391289,0.199084,0,0
9920,100,0.052664,0.012493,55.3596,0.001372,0.060498,0.000872,0,0.001536,0.384917,0.173875,0,0
9921,100,0.044461,0.012335,55.755,0.001167,0.057289,0.001124,0,0.001415,0.388457,0.163458,0,0
9922,100,0.043751,0.012626,56.1998,0.001209,0.056583,0.001082,0,0.001499,0.393166,0.15875,0,0
9923,100,0.044252,0.012665,56.4987,0.001213,0.056919,0.001001,0,0.001665,0.393169,0.151666,0,0
9924,100,0.045706,0.012623,56.0567,0.001044,0.055256,0.001001,0,0.001709,0.390712,0.146083,0,0
9925,100,0.046581,0.012461,57.3727,0.001126,0.056206,0.001036,0,0.001374,0.392753,0.153333,0,0
9926,100,0.044582,0.012665,55.8997,0.001039,0.056374,0.001081,0,0.001417,0.389084,0.14675,0,0
9927,100,0.044373,0.012834,56.4734,0.001168,0.055335,0.000916,0,0.001331,0.394043,0.143166,0,0
9928,100,0.046375,0.012625,55.7956,0.001291,0.055501,0.001251,0,0.001249,0.388835,0.148125,0,0
9929,100,0.043791,0.012583,55.9249,0.001205,0.055747,0.001207,0,0.001335,0.387542,0.146083,0,0
9930,100,0.045413,0.012332,54.8374,0.001125,0.055041,0.000873,0,0.001419,0.379791,0.139,0,0
9931,100,0.042418,0.012293,54.0533,0.001296,0.054372,0.00096,0,0.00141,0.377207,0.139958,0,0
9932,100,0.04229,0.01254,54.8481,0.001207,0.054834,0.00096,0,0.001416,0.382211,0.149583,0,0
9933,100,0.04346,0.012502,55.8289,0.00142,0.055792,0.001084,0,0.001501,0.389416,0.143,0,0
9934,100,0.04379,0.012413,56.2879,0.000869,0.05729,0.000922,0,0.00146,0.389917,0.138917,0,0
9935,100,0.044752,0.01234,57.0431,0.001251,0.056165,0.001082,0,0.001498,0.392002,0.148208,0,0
9936,100,0.043997,0.01254,56.3399,0.001168,0.055827,0.00104,0,0.001413,0.392333,0.145334,0,0
9937,100,0.044622,0.012501,56.5329,0.001081,0.057126,0.000957,0,0.001377,0.393211,0.147167,0,0
9938,100,0.047038,0.01208,55.9245,0.001044,0.055833,0.000916,0,0.001537,0.388542,0.148291,0,0
9939,100,0.044418,0.012624,56.5978,0.001044,0.056041,0.000791,0,0.001955,0.393626,0.147,0,0
9940,100,0.047249,0.01217,55.303,0.001251,0.059705,0.001085,0,0.001164,0.383628,0.1585,0,0
9941,100,0.043921,0.012543,56.3252,0.001206,0.056251,0.001002,0,0.001455,0.392122,0.153417,0,0
9942,100,0.043711,0.012626,56.3585,0.001083,0.057416,0.001126,0,0.001416,0.391788,0.149542,0,0
9943,100,0.045458,0.012545,56.4614,0.001253,0.055749,0.00104,0,0.001496,0.391539,0.14875,0,0
9944,100,0.042287,0.012452,56.9042,0.001336,0.055291,0.000998,0,0.001376,0.389666,0.138792,0,0
9945,100,0.046748,0.012542,56.3871,0.001207,0.057831,0.000834,0,0.001294,0.392334,0.138333,0,0
9946,100,0.044708,0.012493,56.303,0.001084,0.055997,0.001122,0,0.001459,0.392416,0.149709,0,0
9947,100,0.04888,0.012671,56.5163,0.001084,0.056752,0.001043,0,0.001416,0.393416,0.144666,0,0
9948,100,0.049498,0.012581,57.0393,0.001126,0.057455,0.001086,0,0.001627,0.394918,0.146583,0,0
9949,100,0.047791,0.012416,56.514,0.001499,0.056126,0.001084,0,0.001623,0.393083,0.142042,0,0
9950,100,0.056083,0.012455,54.6457,0.001204,0.064541,0.000921,0,0.001372,0.380623,0.172416,0,0
9951,100,0.044539,0.012583,55.1859,0.001169,0.056086,0.000831,0,0.001332,0.3845,0.1595,0,0
9952,100,0.044372,0.012456,56.1634,0.00121,0.056042,0.000957,0,0.001376,0.391583,0.162792,0,0
9953,100,0.043621,0.012629,55.6882,0.001166,0.056165,0.000959,0,0.001543,0.387835,0.153792,0,0
9954,100,0.045293,0.012917,56.3701,0.001247,0.056287,0.001165,0,0.001459,0.391703,0.157,0,0
9955,100,0.046456,0.012837,56.9642,0.001127,0.05746,0.001294,0,0.001794,0.392921,0.150042,0,0
9956,100,0.047626,0.012251,56.346,0.001083,0.056293,0.000878,0,0.001503,0.390877,0.163792,0,0
9957,100,0.044876,0.012461,55.9647,0.00117,0.062961,0.001089,0,0.001336,0.389127,0.142542,0,0
9958,100,0.044165,0.012329,56.4048,0.001212,0.056417,0.001038,0,0.001459,0.391709,0.150542,0,0
9959,100,0.043711,0.012504,56.3241,0.001211,0.056043,0.001167,0,0.001379,0.392623,0.147916,0,0
9960,100,0.046,0.012497,54.394,0.001293,0.055918,0.000999,0,0.001171,0.379086,0.147334,0,0
9961,100,0.043706,0.012125,54.8045,0.001164,0.054666,0.000962,0,0.001334,0.38246,0.138458,0,0
9962,100,0.055583,0.013291,59.2524,0.001709,0.069085,0.000955,0,0.00167,0.399332,0.180292,0,0
9963,100,0.051619,0.013122,58.5115,0.001793,0.063326,0.000958,0,0.001623,0.398499,0.181875,0,0
9964,100,0.044666,0.012377,56.3392,0.001247,0.058086,0.001124,0,0.001585,0.393582,0.15525,0,0
9965,100,0.046167,0.012081,55.5594,0.001167,0.056203,0.000871,0,0.001294,0.388874,0.154833,0,0
9966,100,0.046122,0.012545,56.386,0.001125,0.058379,0.001039,0,0.001502,0.393334,0.162584,0,0
9967,100,0.04496,0.012587,56.3634,0.001165,0.056664,0.001041,0,0.001545,0.392373,0.15425,0,0
9968,100,0.04496,0.012712,57.0781,0.001289,0.057959,0.000914,0,0.001665,0.39604,0.14775,0,0
9969,100,0.046045,0.012499,55.609,0.001462,0.056084,0.00096,0,0.001499,0.388329,0.148,0,0
9970,100,0.045462,0.012336,56.0916,0.00108,0.055083,0.001206,0,0.001378,0.3855,0.143208,0,0
9971,100,0.041913,0.012206,54.3001,0.00121,0.05467,0.001003,0,0.001458,0.378879,0.155833,0,0
9972,100,0.046583,0.012503,56.9428,0.001164,0.059334,0.00096,0,0.001497,0.393371,0.163292,0,0
9973,100,0.043583,0.012588,55.687,0.000961,0.056337,0.000875,0,0.001455,0.386833,0.1655,0,0
9974,100,0.050835,0.012961,56.6217,0.001709,0.062958,0.001002,0,0.001544,0.394497,0.178,0,0
9975,100,0.04625,0.012628,56.4298,0.001501,0.058252,0.000918,0,0.001375,0.392711,0.164416,0,0
9976,100,0.044792,0.012458,55.8293,0.001292,0.057249,0.001087,0,0.001419,0.389706,0.16275,0,0
9977,100,0.043919,0.012544,55.8679,0.001043,0.056165,0.000918,0,0.00171,0.388378,0.155917,0,0
9978,100,0.044499,0.01254,57.0741,0.001167,0.057795,0.000919,0,0.001502,0.395998,0.15125,0,0
9979,100,0.045709,0.012457,56.2981,0.001247,0.057335,0.001163,0,0.001665,0.391043,0.152,0,0
9980,100,0.04296,0.012126,54.37,0.001212,0.052837,0.000791,0,0.001585,0.379541,0.141708,0,0
9981,100,0.043708,0.012206,54.2213,0.001249,0.055289,0.000958,0,0.001666,0.377419,0.139583,0,0
9982,100,0.043835,0.01204,54.5362,0.001377,0.054542,0.001122,0,0.001585,0.379754,0.146416,0,0
9983,100,0.043874,0.012665,56.3058,0.001416,0.056587,0.000793,0,0.001505,0.39292,0.151209,0,0
9984,100,0.042789,0.01233,56.1114,0.001168,0.055708,0.001085,0,0.001543,0.389039,0.150417,0,0
9985,100,0.045669,0.012709,56.4646,0.001334,0.056251,0.001085,0,0.00146,0.392624,0.14425,0,0
9986,100,0.045998,0.012544,56.633,0.001124,0.056336,0.001125,0,0.001462,0.392253,0.145333,0,0
9987,100,0.045332,0.012414,56.41,0.001169,0.056126,0.001042,0,0.001457,0.391751,0.145708,0,0
9988,100,0.045003,0.012499,56.3611,0.001043,0.056124,0.000874,0,0.001454,0.392163,0.150875,0,0
